M, 200079, REL, 179.5, 1, 0

M, 200080, REL, 180.5, 1, 0

M, 200081, REL, 181.5, 1, 0

M, 200082, REL, 182.5, 1, 0

M, 200083, REL, 183.5, 1, 0

M, 200084, REL, 184.5, 1, 0

M, 200085, REL, 185.5, 1, 0

M, 200086, REL, 186.5, 1, 0

M, 200087, REL, 187.5, 1, 0

M, 200088, REL, 188.5, 1, 0

M, 200089, REL, 189.5, 1, 0

M, 200090, REL, 190.5, 1, 0

M, 200091, REL, 191.5, 1, 0

M, 200092, REL, 192.5, 1, 0

M, 200093, REL, 193.5, 1, 0

M, 200094, REL, 194.5, 1, 0

M, 200095, REL, 195.5, 1, 0

M, 200096, REL, 196.5, 1, 0

M, 200097, REL, 197.5, 1, 0

M, 200098, REL, 198.5, 1, 0

M, 200099, REL, 199.5, 1, 0

M, 200100, REL, 200.5, 1, 0

M, 200101, REL, 201.5, 1, 0

M, 200102, REL, 202.5, 1, 0

M, 200103, REL, 203.5, 1, 0

M, 200104, REL, 204.5, 1, 0

M, 200105, REL, 205.5, 1, 0

M, 200106, REL, 206.5, 1, 0

M, 200107, REL, 207.5, 1, 0

M, 200108, REL, 208.5, 1, 0

M, 200109, REL, 209.5, 1, 0

M, 200110, REL, 210.5, 1, 0

M, 200111, REL, 211.5, 1, 0

M, 200112, REL, 212.5, 1, 0

M, 200113, REL, 213.5, 1, 0

M, 200114, REL, 214.5, 1, 0

M, 200115, REL, 215.5, 1, 0

M, 200116, REL, 216.5, 1, 0

M, 200117, REL, 217.5, 1, 0

M, 200118, REL, 218.5, 1, 0

M, 200119, REL, 219.5, 1, 0

M, 200120, REL, 220.5, 1, 0

M, 200121, REL, 221.5, 1, 0

M, 200122, REL, 222.5, 1, 0

M, 200123, REL, 223.5, 1, 0

M, 200124, REL, 224.5, 1, 0

M, 200125, REL, 225.5, 1, 0

M, 200126, REL, 226.5, 1, 0

M, 200127, REL, 227.5, 1, 0

M, 200128, REL, 228.5, 1, 0

M, 200129, REL, 229.5, 1, 0

M, 200130, REL, 230.5, 1, 0

M, 200131, REL, 231.5, 1, 0

M, 200132, REL, 232.5, 1, 0

M, 200133, REL, 233.5, 1, 0

M, 200134, REL, 234.5, 1, 0

M, 200135, REL, 235.5, 1, 0

M, 200136, REL, 236.5, 1, 0

M, 200137, REL, 237.5, 1, 0

M, 200138, REL, 238.5, 1, 0

M, 200139, REL, 239.5, 1, 0

M, 200140, REL, 240.5, 1, 0

M, 200141, REL, 241.5, 1, 0

M, 200142, REL, 242.5, 1, 0

M, 200143, REL, 243.5, 1, 0

M, 200144, REL, 244.5, 1, 0

M, 200145, REL, 245.5, 1, 0

M, 200146, REL, 246.5, 1, 0

M, 200147, REL, 247.5, 1, 0

M, 200148, REL, 248.5, 1, 0

M, 200149, REL, 249.5, 1, 0

M, 200150, REL, 250.5, 1, 0

M, 200151, REL, 251.5, 1, 0

M, 200152, REL, 252.5, 1, 0

M, 200153, REL, 253.5, 1, 0

M, 200154, REL, 254.5, 1, 0

M, 200155, REL, 255.5, 1, 0

M, 200156, REL, 256.5, 1, 0

M, 200157, REL, 257.5, 1, 0

M, 200158, REL, 258.5, 1, 0

M, 200159, REL, 259.5, 1, 0

M, 200160, REL, 260.5, 1, 0

M, 200161, REL, 261.5, 1, 0

M, 200162, REL, 262.5, 1, 0

M, 200163, REL, 263.5, 1, 0

M, 200164, REL, 264.5, 1, 0

M, 200165, REL, 265.5, 1, 0

M, 200166, REL, 266.5, 1, 0

M, 200167, REL, 267.5, 1, 0

M, 200168, REL, 268.5, 1, 0

M, 200169, REL, 269.5, 1, 0

M, 200170, REL, 270.5, 1, 0

M, 200171, REL, 271.5, 1, 0

M, 200172, REL, 272.5, 1, 0

M, 200173, REL, 273.5, 1, 0

M, 200174, REL, 274.5, 1, 0

M, 200175, REL, 275.5, 1, 0

M, 200176, REL, 276.5, 1, 0

M, 200177, REL, 277.5, 1, 0

M, 200178, REL, 278.5, 1, 0

M, 200179, REL, 279.5, 1, 0

M, 200180, REL, 280.5, 1, 0

M, 200181, REL, 281.5, 1, 0

M, 200182, REL, 282.5, 1, 0

M, 200183, REL, 283.5, 1, 0

M, 200184, REL, 284.5, 1, 0

M, 200185, REL, 285.5, 1, 0

M, 200186, REL, 286.5, 1, 0

M, 200187, REL, 287.5, 1, 0

M, 200188, REL, 288.5, 1, 0

M, 200189, REL, 289.5, 1, 0

M, 200190, REL, 290.5, 1, 0

M, 200191, REL, 291.5, 1, 0

M, 200192, REL, 292.5, 1, 0

M, 200193, REL, 293.5, 1, 0

M, 200194, REL, 294.5, 1, 0

M, 200195, REL, 295.5, 1, 0

M, 200196, REL, 296.5, 1, 0

M, 200197, REL, 297.5, 1, 0

M, 200198, REL, 298.5, 1, 0

M, 200199, REL, 299.5, 1, 0

M, 200200, REL, 300.5, 1, 0

M, 200201, REL, 301.5, 1, 0

M, 200202, REL, 302.5, 1, 0

M, 200203, REL, 303.5, 1, 0

M, 200204, REL, 304.5, 1, 0

M, 200205, REL, 305.5, 1, 0

M, 200206, REL, 306.5, 1, 0

M, 200207, REL, 307.5, 1, 0

M, 200208, REL, 308.5, 1, 0

M, 200209, REL, 309.5, 1, 0

M, 200210, REL, 310.5, 1, 0

M, 200211, REL, 311.5, 1, 0

M, 200212, REL, 312.5, 1, 0

M, 200213, REL, 313.5, 1, 0

M, 200214, REL, 314.5, 1, 0

M, 200215, REL, 315.5, 1, 0

M, 200216, REL, 316.5, 1, 0

M, 200217, REL, 317.5, 1, 0

M, 200218, REL, 318.5, 1, 0

M, 200219, REL, 319.5, 1, 0

M, 200220, REL, 320.5, 1, 0

M, 200221, REL, 321.5, 1, 0

M, 200222, REL, 322.5, 1, 0

M, 200223, REL, 323.5, 1, 0

M, 200224, REL, 324.5, 1, 0

M, 200225, REL, 325.5, 1, 0

M, 200226, REL, 326.5, 1, 0

M, 200227, REL, 327.5, 1, 0

M, 200228, REL, 328.5, 1, 0

M, 200229, REL, 329.5, 1, 0

M, 200230, REL, 330.5, 1, 0

M, 200231, REL, 331.5, 1, 0

M, 200232, REL, 332.5, 1, 0

M, 200233, REL, 333.5, 1, 0

M, 200234, REL, 334.5, 1, 0

M, 200235, REL, 335.5, 1, 0

M, 200236, REL, 336.5, 1, 0

M, 200237, REL, 337.5, 1, 0

M, 200238, REL, 338.5, 1, 0

M, 200239, REL, 339.5, 1, 0

M, 200240, REL, 340.5, 1, 0

M, 200241, REL, 341.5, 1, 0

M, 200242, REL, 342.5, 1, 0

M, 200243, REL, 343.5, 1, 0

M, 200244, REL, 344.5, 1, 0

M, 200245, REL, 345.5, 1, 0

M, 200246, REL, 346.5, 1, 0

M, 200247, REL, 347.5, 1, 0

M, 200248, REL, 348.5, 1, 0

M, 200249, REL, 349.5, 1, 0

M, 200250, REL, 350.5, 1, 0

M, 200251, REL, 351.5, 1, 0

M, 200252, REL, 352.5, 1, 0

M, 200253, REL, 353.5, 1, 0

M, 200254, REL, 354.5, 1, 0

M, 200255, REL, 355.5, 1, 0

M, 200256, REL, 356.5, 1, 0

M, 200257, REL, 357.5, 1, 0

M, 200258, REL, 358.5, 1, 0

M, 200259, REL, 359.5, 1, 0

M, 200260, REL, 360.5, 1, 0

M, 200261, REL, 361.5, 1, 0

M, 200262, REL, 362.5, 1, 0

M, 200263, REL, 363.5, 1, 0

M, 200264, REL, 364.5, 1, 0

M, 200265, REL, 365.5, 1, 0

M, 200266, REL, 366.5, 1, 0

M, 200267, REL, 367.5, 1, 0

M, 200268, REL, 368.5, 1, 0

M, 200269, REL, 369.5, 1, 0

M, 200270, REL, 370.5, 1, 0

M, 200271, REL, 371.5, 1, 0

M, 200272, REL, 372.5, 1, 0

M, 200273, REL, 373.5, 1, 0

M, 200274, REL, 374.5, 1, 0

M, 200275, REL, 375.5, 1, 0

M, 200276, REL, 376.5, 1, 0

M, 200277, REL, 377.5, 1, 0

M, 200278, REL, 378.5, 1, 0

M, 200279, REL, 379.5, 1, 0

M, 200280, REL, 380.5, 1, 0

M, 200281, REL, 381.5, 1, 0

M, 200282, REL, 382.5, 1, 0

M, 200283, REL, 383.5, 1, 0

M, 200284, REL, 384.5, 1, 0

M, 200285, REL, 385.5, 1, 0

M, 200286, REL, 386.5, 1, 0

M, 200287, REL, 387.5, 1, 0

M, 200288, REL, 388.5, 1, 0

M, 200289, REL, 389.5, 1, 0

M, 200290, REL, 390.5, 1, 0

M, 200291, REL, 391.5, 1, 0

M, 200292, REL, 392.5, 1, 0

M, 200293, REL, 393.5, 1, 0

M, 200294, REL, 394.5, 1, 0

M, 200295, REL, 395.5, 1, 0

M, 200296, REL, 396.5, 1, 0

M, 200297, REL, 397.5, 1, 0

M, 200298, REL, 398.5, 1, 0

M, 200299, REL, 399.5, 1, 0

M, 200300, REL, 400.5, 1, 0

M, 200301, REL, 401.5, 1, 0

M, 200302, REL, 402.5, 1, 0

M, 200303, REL, 403.5, 1, 0

M, 200304, REL, 404.5, 1, 0

M, 200305, REL, 405.5, 1, 0

M, 200306, REL, 406.5, 1, 0

M, 200307, REL, 407.5, 1, 0

M, 200308, REL, 408.5, 1, 0

M, 200309, REL, 409.5, 1, 0

M, 200310, REL, 410.5, 1, 0

M, 200311, REL, 411.5, 1, 0

M, 200312, REL, 412.5, 1, 0

M, 200313, REL, 413.5, 1, 0

M, 200314, REL, 414.5, 1, 0

M, 200315, REL, 415.5, 1, 0

M, 200316, REL, 416.5, 1, 0

M, 200317, REL, 417.5, 1, 0

M, 200318, REL, 418.5, 1, 0

M, 200319, REL, 419.5, 1, 0

M, 200320, REL, 420.5, 1, 0

M, 200321, REL, 421.5, 1, 0

M, 200322, REL, 422.5, 1, 0

M, 200323, REL, 423.5, 1, 0

M, 200324, REL, 424.5, 1, 0

M, 200325, REL, 425.5, 1, 0

M, 200326, REL, 426.5, 1, 0

M, 200327, REL, 427.5, 1, 0

M, 200328, REL, 428.5, 1, 0

M, 200329, REL, 429.5, 1, 0

M, 200330, REL, 430.5, 1, 0

M, 200331, REL, 431.5, 1, 0

M, 200332, REL, 432.5, 1, 0

M, 200333, REL, 433.5, 1, 0

M, 200334, REL, 434.5, 1, 0

M, 200335, REL, 435.5, 1, 0

M, 200336, REL, 436.5, 1, 0

M, 200337, REL, 437.5, 1, 0

M, 200338, REL, 438.5, 1, 0

M, 200339, REL, 439.5, 1, 0

M, 200340, REL, 440.5, 1, 0

M, 200341, REL, 441.5, 1, 0

M, 200342, REL, 442.5, 1, 0

M, 200343, REL, 443.5, 1, 0

M, 200344, REL, 444.5, 1, 0

M, 200345, REL, 445.5, 1, 0

M, 200346, REL, 446.5, 1, 0

M, 200347, REL, 447.5, 1, 0

M, 200348, REL, 448.5, 1, 0

M, 200349, REL, 449.5, 1, 0

M, 200350, REL, 450.5, 1, 0

M, 200351, REL, 451.5, 1, 0

M, 200352, REL, 452.5, 1, 0

M, 200353, REL, 453.5, 1, 0

M, 200354, REL, 454.5, 1, 0

M, 200355, REL, 455.5, 1, 0

M, 200356, REL, 456.5, 1, 0

M, 200357, REL, 457.5, 1, 0

M, 200358, REL, 458.5, 1, 0

M, 200359, REL, 459.5, 1, 0

M, 200360, REL, 460.5, 1, 0

M, 200361, REL, 461.5, 1, 0

M, 200362, REL, 462.5, 1, 0

M, 200363, REL, 463.5, 1, 0

M, 200364, REL, 464.5, 1, 0

M, 200365, REL, 465.5, 1, 0

M, 200366, REL, 466.5, 1, 0

M, 200367, REL, 467.5, 1, 0

M, 200368, REL, 468.5, 1, 0

M, 200369, REL, 469.5, 1, 0

M, 200370, REL, 470.5, 1, 0

M, 200371, REL, 471.5, 1, 0

M, 200372, REL, 472.5, 1, 0

M, 200373, REL, 473.5, 1, 0

M, 200374, REL, 474.5, 1, 0

M, 200375, REL, 475.5, 1, 0

M, 200376, REL, 476.5, 1, 0

M, 200377, REL, 477.5, 1, 0

M, 200378, REL, 478.5, 1, 0

M, 200379, REL, 479.5, 1, 0

M, 200380, REL, 480.5, 1, 0

M, 200381, REL, 481.5, 1, 0

M, 200382, REL, 482.5, 1, 0

M, 200383, REL, 483.5, 1, 0

M, 200384, REL, 484.5, 1, 0

M, 200385, REL, 485.5, 1, 0

M, 200386, REL, 486.5, 1, 0

M, 200387, REL, 487.5, 1, 0

M, 200388, REL, 488.5, 1, 0

M, 200389, REL, 489.5, 1, 0

M, 200390, REL, 490.5, 1, 0

M, 200391, REL, 491.5, 1, 0

M, 200392, REL, 492.5, 1, 0

M, 200393, REL, 493.5, 1, 0

M, 200394, REL, 494.5, 1, 0

M, 200395, REL, 495.5, 1, 0

M, 200396, REL, 496.5, 1, 0

M, 200397, REL, 497.5, 1, 0

M, 200398, REL, 498.5, 1, 0

M, 200399, REL, 499.5, 1, 0

M, 200400, REL, 500.5, 1, 0

M, 200401, REL, 501.5, 1, 0

M, 200402, REL, 502.5, 1, 0

M, 200403, REL, 503.5, 1, 0

M, 200404, REL, 504.5, 1, 0

M, 200405, REL, 505.5, 1, 0

M, 200406, REL, 506.5, 1, 0

M, 200407, REL, 507.5, 1, 0

M, 200408, REL, 508.5, 1, 0

M, 200409, REL, 509.5, 1, 0

M, 200410, REL, 510.5, 1, 0

M, 200411, REL, 511.5, 1, 0

M, 200412, REL, 512.5, 1, 0

M, 200413, REL, 513.5, 1, 0

M, 200414, REL, 514.5, 1, 0

M, 200415, REL, 515.5, 1, 0

M, 200416, REL, 516.5, 1, 0

M, 200417, REL, 517.5, 1, 0

M, 200418, REL, 518.5, 1, 0

M, 200419, REL, 519.5, 1, 0

M, 200420, REL, 520.5, 1, 0

M, 200421, REL, 521.5, 1, 0

M, 200422, REL, 522.5, 1, 0

M, 200423, REL, 523.5, 1, 0

M, 200424, REL, 524.5, 1, 0

M, 200425, REL, 525.5, 1, 0

M, 200426, REL, 526.5, 1, 0

M, 200427, REL, 527.5, 1, 0

M, 200428, REL, 528.5, 1, 0

M, 200429, REL, 529.5, 1, 0

M, 200430, REL, 530.5, 1, 0

M, 200431, REL, 531.5, 1, 0

M, 200432, REL, 532.5, 1, 0

M, 200433, REL, 533.5, 1, 0

M, 200434, REL, 534.5, 1, 0

M, 200435, REL, 535.5, 1, 0

M, 200436, REL, 536.5, 1, 0

M, 200437, REL, 537.5, 1, 0

M, 200438, REL, 538.5, 1, 0

M, 200439, REL, 539.5, 1, 0

M, 200440, REL, 540.5, 1, 0

M, 200441, REL, 541.5, 1, 0

M, 200442, REL, 542.5, 1, 0

M, 200443, REL, 543.5, 1, 0

M, 200444, REL, 544.5, 1, 0

M, 200445, REL, 545.5, 1, 0

M, 200446, REL, 546.5, 1, 0

M, 200447, REL, 547.5, 1, 0

M, 200448, REL, 548.5, 1, 0

M, 200449, REL, 549.5, 1, 0

M, 200450, REL, 550.5, 1, 0

M, 200451, REL, 551.5, 1, 0

M, 200452, REL, 552.5, 1, 0

M, 200453, REL, 553.5, 1, 0

M, 200454, REL, 554.5, 1, 0

M, 200455, REL, 555.5, 1, 0

M, 200456, REL, 556.5, 1, 0

M, 200457, REL, 557.5, 1, 0

M, 200458, REL, 558.5, 1, 0

M, 200459, REL, 559.5, 1, 0

M, 200460, REL, 560.5, 1, 0

M, 200461, REL, 561.5, 1, 0

M, 200462, REL, 562.5, 1, 0

M, 200463, REL, 563.5, 1, 0

M, 200464, REL, 564.5, 1, 0

M, 200465, REL, 565.5, 1, 0

M, 200466, REL, 566.5, 1, 0

M, 200467, REL, 567.5, 1, 0

M, 200468, REL, 568.5, 1, 0

M, 200469, REL, 569.5, 1, 0

M, 200470, REL, 570.5, 1, 0

M, 200471, REL, 571.5, 1, 0

M, 200472, REL, 572.5, 1, 0

M, 200473, REL, 573.5, 1, 0

M, 200474, REL, 574.5, 1, 0

M, 200475, REL, 575.5, 1, 0

M, 200476, REL, 576.5, 1, 0

M, 200477, REL, 577.5, 1, 0

M, 200478, REL, 578.5, 1, 0

M, 200479, REL, 579.5, 1, 0

M, 200480, REL, 580.5, 1, 0

M, 200481, REL, 581.5, 1, 0

M, 200482, REL, 582.5, 1, 0

M, 200483, REL, 583.5, 1, 0

M, 200484, REL, 584.5, 1, 0

M, 200485, REL, 585.5, 1, 0

M, 200486, REL, 586.5, 1, 0

M, 200487, REL, 587.5, 1, 0

M, 200488, REL, 588.5, 1, 0

M, 200489, REL, 589.5, 1, 0

M, 200490, REL, 590.5, 1, 0

M, 200491, REL, 591.5, 1, 0

M, 200492, REL, 592.5, 1, 0

M, 200493, REL, 593.5, 1, 0

M, 200494, REL, 594.5, 1, 0

M, 200495, REL, 595.5, 1, 0

M, 200496, REL, 596.5, 1, 0

M, 200497, REL, 597.5, 1, 0

M, 200498, REL, 598.5, 1, 0

M, 200499, REL, 599.5, 1, 0

M, 200500, REL, 600.5, 1, 0

M, 200501, REL, 601.5, 1, 0

M, 200502, REL, 602.5, 1, 0

M, 200503, REL, 603.5, 1, 0

M, 200504, REL, 604.5, 1, 0

M, 200505, REL, 605.5, 1, 0

M, 200506, REL, 606.5, 1, 0

M, 200507, REL, 607.5, 1, 0

M, 200508, REL, 608.5, 1, 0

M, 200509, REL, 609.5, 1, 0

M, 200510, REL, 610.5, 1, 0

M, 200511, REL, 611.5, 1, 0

M, 200512, REL, 612.5, 1, 0

M, 200513, REL, 613.5, 1, 0

M, 200514, REL, 614.5, 1, 0

M, 200515, REL, 615.5, 1, 0

M, 200516, REL, 616.5, 1, 0

M, 200517, REL, 617.5, 1, 0

M, 200518, REL, 618.5, 1, 0

M, 200519, REL, 619.5, 1, 0

M, 200520, REL, 620.5, 1, 0

M, 200521, REL, 621.5, 1, 0

M, 200522, REL, 622.5, 1, 0

M, 200523, REL, 623.5, 1, 0

M, 200524, REL, 624.5, 1, 0

M, 200525, REL, 625.5, 1, 0

M, 200526, REL, 626.5, 1, 0

M, 200527, REL, 627.5, 1, 0

M, 200528, REL, 628.5, 1, 0

M, 200529, REL, 629.5, 1, 0

M, 200530, REL, 630.5, 1, 0

M, 200531, REL, 631.5, 1, 0

M, 200532, REL, 632.5, 1, 0

M, 200533, REL, 633.5, 1, 0

M, 200534, REL, 634.5, 1, 0

M, 200535, REL, 635.5, 1, 0

M, 200536, REL, 636.5, 1, 0

M, 200537, REL, 637.5, 1, 0

M, 200538, REL, 638.5, 1, 0

M, 200539, REL, 639.5, 1, 0

M, 200540, REL, 640.5, 1, 0

M, 200541, REL, 641.5, 1, 0

M, 200542, REL, 642.5, 1, 0

M, 200543, REL, 643.5, 1, 0

M, 200544, REL, 644.5, 1, 0

M, 200545, REL, 645.5, 1, 0

M, 200546, REL, 646.5, 1, 0

M, 200547, REL, 647.5, 1, 0

M, 200548, REL, 648.5, 1, 0

M, 200549, REL, 649.5, 1, 0

M, 200550, REL, 650.5, 1, 0

M, 200551, REL, 651.5, 1, 0

M, 200552, REL, 652.5, 1, 0

M, 200553, REL, 653.5, 1, 0

M, 200554, REL, 654.5, 1, 0

M, 200555, REL, 655.5, 1, 0

M, 200556, REL, 656.5, 1, 0

M, 200557, REL, 657.5, 1, 0

M, 200558, REL, 658.5, 1, 0

M, 200559, REL, 659.5, 1, 0

M, 200560, REL, 660.5, 1, 0

M, 200561, REL, 661.5, 1, 0

M, 200562, REL, 662.5, 1, 0

M, 200563, REL, 663.5, 1, 0

M, 200564, REL, 664.5, 1, 0

M, 200565, REL, 665.5, 1, 0

M, 200566, REL, 666.5, 1, 0

M, 200567, REL, 667.5, 1, 0

M, 200568, REL, 668.5, 1, 0

M, 200569, REL, 669.5, 1, 0

M, 200570, REL, 670.5, 1, 0

M, 200571, REL, 671.5, 1, 0

M, 200572, REL, 672.5, 1, 0

M, 200573, REL, 673.5, 1, 0

M, 200574, REL, 674.5, 1, 0

M, 200575, REL, 675.5, 1, 0

M, 200576, REL, 676.5, 1, 0

M, 200577, REL, 677.5, 1, 0

M, 200578, REL, 678.5, 1, 0

M, 200579, REL, 679.5, 1, 0

M, 200580, REL, 680.5, 1, 0

M, 200581, REL, 681.5, 1, 0

M, 200582, REL, 682.5, 1, 0

M, 200583, REL, 683.5, 1, 0

M, 200584, REL, 684.5, 1, 0

M, 200585, REL, 685.5, 1, 0

M, 200586, REL, 686.5, 1, 0

M, 200587, REL, 687.5, 1, 0

M, 200588, REL, 688.5, 1, 0

M, 200589, REL, 689.5, 1, 0

M, 200590, REL, 690.5, 1, 0

M, 200591, REL, 691.5, 1, 0

M, 200592, REL, 692.5, 1, 0

M, 200593, REL, 693.5, 1, 0

M, 200594, REL, 694.5, 1, 0

M, 200595, REL, 695.5, 1, 0

M, 200596, REL, 696.5, 1, 0

M, 200597, REL, 697.5, 1, 0

M, 200598, REL, 698.5, 1, 0

M, 200599, REL, 699.5, 1, 0

M, 200600, REL, 700.5, 1, 0

M, 200601, REL, 701.5, 1, 0

M, 200602, REL, 702.5, 1, 0

M, 200603, REL, 703.5, 1, 0

M, 200604, REL, 704.5, 1, 0

M, 200605, REL, 705.5, 1, 0

M, 200606, REL, 706.5, 1, 0

M, 200607, REL, 707.5, 1, 0

M, 200608, REL, 708.5, 1, 0

M, 200609, REL, 709.5, 1, 0

M, 200610, REL, 710.5, 1, 0

M, 200611, REL, 711.5, 1, 0

M, 200612, REL, 712.5, 1, 0

M, 200613, REL, 713.5, 1, 0

M, 200614, REL, 714.5, 1, 0

M, 200615, REL, 715.5, 1, 0

M, 200616, REL, 716.5, 1, 0

M, 200617, REL, 717.5, 1, 0

M, 200618, REL, 718.5, 1, 0

M, 200619, REL, 719.5, 1, 0

M, 200620, REL, 720.5, 1, 0

M, 200621, REL, 721.5, 1, 0

M, 200622, REL, 722.5, 1, 0

M, 200623, REL, 723.5, 1, 0

M, 200624, REL, 724.5, 1, 0

M, 200625, REL, 725.5, 1, 0

M, 200626, REL, 726.5, 1, 0

M, 200627, REL, 727.5, 1, 0

M, 200628, REL, 728.5, 1, 0

M, 200629, REL, 729.5, 1, 0

M, 200630, REL, 730.5, 1, 0

M, 200631, REL, 731.5, 1, 0

M, 200632, REL, 732.5, 1, 0

M, 200633, REL, 733.5, 1, 0

M, 200634, REL, 734.5, 1, 0

M, 200635, REL, 735.5, 1, 0

M, 200636, REL, 736.5, 1, 0

M, 200637, REL, 737.5, 1, 0

M, 200638, REL, 738.5, 1, 0

M, 200639, REL, 739.5, 1, 0

M, 200640, REL, 740.5, 1, 0

M, 200641, REL, 741.5, 1, 0

M, 200642, REL, 742.5, 1, 0

M, 200643, REL, 743.5, 1, 0

M, 200644, REL, 744.5, 1, 0

M, 200645, REL, 745.5, 1, 0

M, 200646, REL, 746.5, 1, 0

M, 200647, REL, 747.5, 1, 0

M, 200648, REL, 748.5, 1, 0

M, 200649, REL, 749.5, 1, 0

M, 200650, REL, 750.5, 1, 0

M, 200651, REL, 751.5, 1, 0

M, 200652, REL, 752.5, 1, 0

M, 200653, REL, 753.5, 1, 0

M, 200654, REL, 754.5, 1, 0

M, 200655, REL, 755.5, 1, 0

M, 200656, REL, 756.5, 1, 0

M, 200657, REL, 757.5, 1, 0

M, 200658, REL, 758.5, 1, 0

M, 200659, REL, 759.5, 1, 0

M, 200660, REL, 760.5, 1, 0

M, 200661, REL, 761.5, 1, 0

M, 200662, REL, 762.5, 1, 0

